posted,item_id,helpful,recommend,user_id,sentiment_analysis
2014-12-19,204360,No ratings yet,1.0,grutten,2
2014-06-27,225080,No ratings yet,1.0,grutten,2
2015-02-06,550,0 of 1 people (0%) found this review helpful,1.0,carebearsgalore,1
2014-06-28,220,0 of 1 people (0%) found this review helpful,1.0,lozaga,2
2015-05-06,238960,No ratings yet,1.0,laxus,2
2014-01-03,49520,No ratings yet,1.0,laxus,2
2015-03-09,570,No ratings yet,1.0,76561198005698927,1
2015-08-12,570,1 of 1 people (100%) found this review helpful,1.0,SikZone,1
2014-07-08,48700,3 of 4 people (75%) found this review helpful,1.0,76561198047312636,1
2014-01-01,70,1 of 1 people (100%) found this review helpful,1.0,matrix12384,2
2014-01-01,12210,1 of 1 people (100%) found this review helpful,1.0,matrix12384,1
2014-01-01,108800,1 of 2 people (50%) found this review helpful,1.0,matrix12384,2
2014-05-17,218680,No ratings yet,1.0,matrix12384,2
2014-03-28,33930,No ratings yet,1.0,matrix12384,2
2014-03-28,8930,No ratings yet,1.0,matrix12384,2
2013-05-24,570,No ratings yet,1.0,matrix12384,1
2012-07-13,240,No ratings yet,1.0,matrix12384,2
2013-11-30,99900,2 of 4 people (50%) found this review helpful,1.0,76561198052485823,2
2013-11-16,4000,1 of 2 people (50%) found this review helpful,1.0,76561198052485823,2
2014-01-01,440,No ratings yet,1.0,76561198052485823,2
2015-10-03,349700,2 of 3 people (67%) found this review helpful,0.0,Caseyvii,0
2015-01-16,299250,2 of 4 people (50%) found this review helpful,1.0,76561197972024039,1
2014-12-20,314160,No ratings yet,1.0,76561197972024039,1
2015-06-23,208650,10 of 12 people (83%) found this review helpful,0.0,Thomas66820,1
2014-01-04,221380,1 of 1 people (100%) found this review helpful,1.0,Thomas66820,1
2013-12-06,8930,No ratings yet,1.0,Thomas66820,1
2015-02-15,312750,4 of 5 people (80%) found this review helpful,1.0,Castor_E,2
2015-02-15,39150,2 of 2 people (100%) found this review helpful,1.0,Castor_E,1
2015-03-20,319630,1 of 1 people (100%) found this review helpful,1.0,Castor_E,1
2015-02-15,230410,1 of 1 people (100%) found this review helpful,1.0,Castor_E,1
2015-02-15,39140,2 of 3 people (67%) found this review helpful,1.0,Castor_E,1
2015-02-15,239120,1 of 2 people (50%) found this review helpful,1.0,Castor_E,1
2014-01-20,221640,No ratings yet,1.0,DrunkenMonkeys5,1
2014-07-11,550,0 of 2 people (0%) found this review helpful,1.0,76561198061045044,1
2015-02-28,270550,No ratings yet,1.0,76561198061045044,0
2014-03-07,22370,No ratings yet,1.0,CataclysmPlays,2
2015-03-05,346010,No ratings yet,1.0,C592,2
2014-01-17,440,1 of 1 people (100%) found this review helpful,1.0,76561198088635279,2
2013-12-02,570,1 of 2 people (50%) found this review helpful,1.0,Chunzenayo,2
2015-06-19,72850,No ratings yet,1.0,76561198092063339,1
2015-04-14,271590,43 of 70 people (61%) found this review helpful,1.0,cato_,1
2014-08-19,730,3 of 4 people (75%) found this review helpful,1.0,cato_,2
2014-05-10,570,2 of 3 people (67%) found this review helpful,1.0,cato_,2
2014-03-01,43110,2 of 3 people (67%) found this review helpful,1.0,cato_,2
2014-09-05,230410,2 of 4 people (50%) found this review helpful,1.0,cato_,1
2014-02-28,239220,3 of 7 people (43%) found this review helpful,1.0,cato_,1
2013-12-19,440,1 of 3 people (33%) found this review helpful,1.0,cato_,1
2014-07-09,1250,0 of 1 people (0%) found this review helpful,1.0,cato_,2
2014-01-16,224260,0 of 2 people (0%) found this review helpful,1.0,cato_,1
2015-07-23,730,1 of 1 people (100%) found this review helpful,1.0,LegendTom,0
2014-12-27,268750,1 of 2 people (50%) found this review helpful,1.0,LegendTom,2
2015-07-23,208650,0 of 1 people (0%) found this review helpful,0.0,LegendTom,0
2015-07-23,22370,0 of 1 people (0%) found this review helpful,1.0,LegendTom,1
2015-09-25,386360,No ratings yet,1.0,LegendTom,2
2015-07-23,49520,No ratings yet,1.0,LegendTom,1
2014-11-26,220240,1 of 1 people (100%) found this review helpful,1.0,Causation,1
2015-10-18,218620,7 of 7 people (100%) found this review helpful,0.0,C4V3M4N,1
2014-04-25,252490,2 of 2 people (100%) found this review helpful,1.0,C4V3M4N,1
2014-02-24,72850,No ratings yet,1.0,76561198031668524,2
2014-04-28,570,2 of 2 people (100%) found this review helpful,1.0,76561198075234235,1
2015-03-26,218620,2 of 3 people (67%) found this review helpful,1.0,76561198075234235,1
2015-01-18,206420,No ratings yet,1.0,76561198075234235,1
2014-10-13,252490,2 of 3 people (67%) found this review helpful,1.0,ghostccamm,0
2015-12-21,220,No ratings yet,1.0,REScdihno,1
2015-12-16,248820,No ratings yet,1.0,CI4Z,2
2014-06-26,108600,1 of 1 people (100%) found this review helpful,1.0,76561198033432863,1
2015-12-28,253250,No ratings yet,1.0,76561198033432863,2
2014-06-26,72850,No ratings yet,1.0,76561198033432863,1
2015-01-17,104700,No ratings yet,0.0,76561198073280815,1
2014-11-28,206420,No ratings yet,1.0,76561198073280815,0
2014-11-21,550,No ratings yet,1.0,76561198073280815,1
2015-06-13,333930,0 of 1 people (0%) found this review helpful,1.0,KinGJaxeR,0
2015-04-27,220200,No ratings yet,1.0,ceige,1
2014-04-09,202970,No ratings yet,1.0,ceige,1
2013-12-20,236370,No ratings yet,1.0,ceige,1
2012-07-08,34330,No ratings yet,1.0,ceige,2
2015-12-20,218060,No ratings yet,1.0,darkayon,1
2015-12-20,33230,No ratings yet,0.0,darkayon,0
2015-11-24,286100,No ratings yet,1.0,darkayon,1
2014-09-13,4000,No ratings yet,1.0,darkayon,2
2015-10-28,104900,No ratings yet,1.0,DreamBigFallHardOfficial,2
2015-09-13,389570,1 of 2 people (50%) found this review helpful,1.0,KurusuElVAC,1
2015-01-24,570,0 of 1 people (0%) found this review helpful,0.0,KurusuElVAC,1
2015-12-26,219640,No ratings yet,1.0,KurusuElVAC,1
2015-11-24,417860,No ratings yet,1.0,KurusuElVAC,2
2014-07-05,236390,0 of 1 people (0%) found this review helpful,1.0,76561198066815622,1
2014-07-05,209080,No ratings yet,1.0,76561198066815622,1
2015-06-13,730,No ratings yet,1.0,AsianSaltyButter,2
2015-06-06,363970,33 of 46 people (72%) found this review helpful,1.0,cerealboy,1
2015-05-26,49520,No ratings yet,1.0,cerealboy,2
2014-03-30,240,1 of 1 people (100%) found this review helpful,1.0,monkeyboils,1
2014-01-20,72850,2 of 3 people (67%) found this review helpful,1.0,monkeyboils,2
2014-01-14,440,1 of 2 people (50%) found this review helpful,1.0,76561198074498345,1
2014-06-09,65800,No ratings yet,1.0,76561198096540669,1
2014-12-30,49520,1 of 1 people (100%) found this review helpful,1.0,66655493948,1
2014-12-17,4000,1 of 1 people (100%) found this review helpful,1.0,66655493948,1
2014-11-24,24240,1 of 1 people (100%) found this review helpful,1.0,66655493948,2
2014-11-08,440,1 of 1 people (100%) found this review helpful,1.0,66655493948,1
2015-01-16,206420,No ratings yet,1.0,66655493948,1
2014-11-27,620,No ratings yet,1.0,66655493948,2
2014-11-21,265930,No ratings yet,1.0,66655493948,2
2014-11-20,105600,No ratings yet,1.0,66655493948,1
2014-07-30,3720,3 of 3 people (100%) found this review helpful,1.0,76561197980311109,1
2014-05-19,8870,3 of 3 people (100%) found this review helpful,1.0,76561197980311109,2
2015-01-26,298110,2 of 2 people (100%) found this review helpful,1.0,76561197980311109,2
2015-03-23,319630,4 of 6 people (67%) found this review helpful,1.0,76561197980311109,2
2014-09-28,57690,1 of 1 people (100%) found this review helpful,1.0,76561197980311109,2
2014-11-08,301520,1 of 2 people (50%) found this review helpful,1.0,76561197980311109,2
2015-02-04,11590,No ratings yet,1.0,ch0na1171za,2
2015-01-29,298110,No ratings yet,1.0,ch0na1171za,1
2014-12-21,221540,No ratings yet,1.0,ch0na1171za,2
2014-11-20,289650,No ratings yet,1.0,ch0na1171za,1
2014-10-29,72850,No ratings yet,1.0,ch0na1171za,1
2014-09-27,45700,No ratings yet,1.0,ch0na1171za,2
2014-03-21,213670,No ratings yet,1.0,ch0na1171za,1
2014-03-05,230190,No ratings yet,1.0,ch0na1171za,1
2014-07-03,730,1 of 1 people (100%) found this review helpful,1.0,mtrain3,2
2014-06-01,203160,No ratings yet,1.0,mtrain3,1
2015-03-09,239140,0 of 2 people (0%) found this review helpful,1.0,76561198046193884,2
2014-04-18,247730,0 of 4 people (0%) found this review helpful,1.0,76561198046193884,1
2015-09-15,357480,21 of 84 people (25%) found this review helpful,1.0,76561198046193884,2
2015-08-14,620,No ratings yet,1.0,76561198087379866,1
2014-11-04,440,1 of 2 people (50%) found this review helpful,1.0,Chamusco,1
2014-02-26,440,No ratings yet,1.0,D492,1
2015-08-08,55230,7 of 8 people (88%) found this review helpful,1.0,channel28,1
2015-03-01,269490,2 of 2 people (100%) found this review helpful,1.0,channel28,2
2015-04-10,63380,1 of 1 people (100%) found this review helpful,1.0,channel28,1
2015-03-28,29800,1 of 1 people (100%) found this review helpful,1.0,channel28,1
2015-02-28,34900,1 of 1 people (100%) found this review helpful,0.0,channel28,1
2014-06-20,209000,1 of 1 people (100%) found this review helpful,1.0,channel28,2
2015-07-18,335240,3 of 5 people (60%) found this review helpful,1.0,channel28,2
2015-09-28,239220,0 of 1 people (0%) found this review helpful,1.0,ChannelMiner,1
2015-10-16,218620,8 of 8 people (100%) found this review helpful,0.0,hopeandchaos,1
2014-06-26,236510,3 of 3 people (100%) found this review helpful,0.0,hopeandchaos,0
2014-01-12,730,2 of 2 people (100%) found this review helpful,1.0,hopeandchaos,0
2014-09-13,251570,1 of 1 people (100%) found this review helpful,1.0,hopeandchaos,1
2014-01-07,252490,2 of 4 people (50%) found this review helpful,1.0,hopeandchaos,1
2015-04-17,420,No ratings yet,1.0,hopeandchaos,1
2013-12-14,440,No ratings yet,1.0,hopeandchaos,1
2014-08-03,306130,17 of 38 people (45%) found this review helpful,1.0,76561198009171141,1
2013-12-17,440,1 of 1 people (100%) found this review helpful,1.0,CharaTheHuman,1
2015-06-17,730,No ratings yet,0.0,chardie420,1
2015-07-31,200210,3 of 4 people (75%) found this review helpful,1.0,dankmarmes,2
2015-05-05,730,No ratings yet,1.0,dankmarmes,1
2014-06-27,233720,1 of 2 people (50%) found this review helpful,1.0,CharlesSwan,1
2015-09-29,208650,1 of 3 people (33%) found this review helpful,1.0,CharlesSwan,1
2015-02-13,200260,No ratings yet,1.0,CharlesSwan,1
2014-06-29,239820,No ratings yet,1.0,CharlesSwan,2
2014-02-22,620,No ratings yet,1.0,CharlesSwan,2
2013-12-20,209000,No ratings yet,1.0,CharlesSwan,1
2013-12-16,4000,No ratings yet,1.0,CharlesSwan,1
2014-11-14,248570,No ratings yet,1.0,76561198069841997,0
2015-02-18,236430,3 of 5 people (60%) found this review helpful,1.0,corruptedphoenix,1
2015-06-13,339800,0 of 1 people (0%) found this review helpful,1.0,corruptedphoenix,1
2014-02-10,218620,2 of 4 people (50%) found this review helpful,1.0,76561198064217942,1
2013-12-07,440,No ratings yet,1.0,charzyy,2
2012-08-27,211420,No ratings yet,1.0,76561198032052459,1
2014-12-20,221680,1 of 1 people (100%) found this review helpful,1.0,76561198030601352,2
2015-01-24,105600,No ratings yet,1.0,chash132,2
2015-01-21,245170,No ratings yet,1.0,chash132,1
2014-01-21,440,No ratings yet,1.0,chash132,1
2014-10-11,237110,2 of 2 people (100%) found this review helpful,1.0,76561198100282394,2
2014-05-28,440,2 of 2 people (100%) found this review helpful,1.0,76561198100282394,1
2014-11-01,206420,1 of 1 people (100%) found this review helpful,1.0,76561198100282394,2
2015-06-17,218620,No ratings yet,1.0,76561198100282394,1
2014-09-21,8190,No ratings yet,1.0,76561198100282394,1
2014-09-13,222900,No ratings yet,1.0,76561198100282394,1
2014-09-07,105600,No ratings yet,1.0,76561198100282394,1
2014-07-19,304930,No ratings yet,1.0,76561198100282394,1
2015-09-30,299360,1 of 1 people (100%) found this review helpful,1.0,47332585890115903727,2
2014-03-24,206500,1 of 1 people (100%) found this review helpful,1.0,47332585890115903727,1
2015-02-06,342980,2 of 3 people (67%) found this review helpful,1.0,47332585890115903727,1
2015-04-13,440,0 of 1 people (0%) found this review helpful,1.0,47332585890115903727,1
2015-11-19,244850,0 of 2 people (0%) found this review helpful,1.0,47332585890115903727,0
2015-04-24,340810,3 of 9 people (33%) found this review helpful,0.0,47332585890115903727,1
2015-10-04,218620,No ratings yet,1.0,47332585890115903727,1
2014-10-29,307290,No ratings yet,0.0,47332585890115903727,1
2015-05-10,440,1 of 1 people (100%) found this review helpful,1.0,739749287981,1
2011-01-22,6860,No ratings yet,1.0,76561198010336981,1
2013-12-17,209540,1 of 1 people (100%) found this review helpful,1.0,checkm80,2
2014-06-21,252490,1 of 1 people (100%) found this review helpful,1.0,76561198045638756,1
2014-06-28,22300,2 of 2 people (100%) found this review helpful,1.0,76561198056401947,2
2014-08-08,730,1 of 1 people (100%) found this review helpful,1.0,76561198056401947,1
2014-09-06,105600,No ratings yet,1.0,76561198056401947,1
2014-09-05,4000,1 of 1 people (100%) found this review helpful,1.0,cheesywaffleburger,1
2015-12-09,218620,0 of 11 people (0%) found this review helpful,1.0,cheesywaffleburger,0
2015-12-25,200910,No ratings yet,0.0,cheesywaffleburger,1
2015-10-28,383980,No ratings yet,1.0,cheesywaffleburger,0
2015-08-07,104900,No ratings yet,0.0,cheesywaffleburger,0
2013-08-30,215530,No ratings yet,1.0,cheesywaffleburger,1
2013-12-09,620,2 of 2 people (100%) found this review helpful,1.0,Cheezles,1
2013-12-09,440,1 of 1 people (100%) found this review helpful,1.0,Cheezles,1
2014-06-25,440,0 of 1 people (0%) found this review helpful,1.0,76561198070650921,2
2015-08-31,226320,0 of 2 people (0%) found this review helpful,1.0,76561198070650921,1
2015-05-31,7600,12 of 14 people (86%) found this review helpful,1.0,PotatoBlazing,1
2015-09-29,278970,No ratings yet,0.0,PotatoBlazing,1
2015-02-15,323610,No ratings yet,1.0,PotatoBlazing,2
2014-12-02,49520,No ratings yet,1.0,JimmaDougs,2
2015-11-05,219740,1 of 1 people (100%) found this review helpful,1.0,GAHK,1
2015-06-24,420,1 of 1 people (100%) found this review helpful,1.0,GAHK,1
2015-06-24,220,1 of 1 people (100%) found this review helpful,1.0,GAHK,2
2015-06-24,70,1 of 1 people (100%) found this review helpful,1.0,GAHK,1
2015-06-24,380,No ratings yet,1.0,GAHK,2
2015-12-31,17410,No ratings yet,1.0,76561198071815954,1
2015-12-28,351290,No ratings yet,0.0,76561198071815954,1
2015-04-03,319630,1 of 1 people (100%) found this review helpful,1.0,finding_dad,1
2015-10-28,214490,1 of 2 people (50%) found this review helpful,1.0,finding_dad,2
2015-11-16,218620,0 of 19 people (0%) found this review helpful,1.0,finding_dad,1
2015-11-16,271590,No ratings yet,1.0,finding_dad,0
2015-09-18,202970,0 of 2 people (0%) found this review helpful,1.0,DARKSOULSPVPPPP,2
2015-11-11,377160,1 of 15 people (7%) found this review helpful,1.0,DARKSOULSPVPPPP,1
2015-09-18,335300,No ratings yet,1.0,DARKSOULSPVPPPP,2
2015-09-18,211420,No ratings yet,1.0,DARKSOULSPVPPPP,1
2015-09-15,234140,No ratings yet,1.0,DARKSOULSPVPPPP,2
2015-08-06,359320,404 of 583 people (69%) found this review helpful,0.0,76561198059640748,1
2014-11-10,221680,7 of 9 people (78%) found this review helpful,1.0,76561198059640748,1
2015-03-11,253710,1 of 2 people (50%) found this review helpful,1.0,76561198059640748,2
2014-01-08,72850,0 of 1 people (0%) found this review helpful,1.0,assasssin,1
2013-12-30,209160,0 of 3 people (0%) found this review helpful,1.0,assasssin,2
2014-06-27,113020,1 of 2 people (50%) found this review helpful,1.0,cheltenham98,2
2013-08-16,440,1 of 1 people (100%) found this review helpful,1.0,76561198065827553,2
2015-07-22,293260,No ratings yet,1.0,76561198065827553,1
2014-06-20,204450,No ratings yet,1.0,76561198059989388,1
2013-11-25,239820,2 of 4 people (50%) found this review helpful,1.0,sasssay,1
2014-11-21,65980,0 of 1 people (0%) found this review helpful,1.0,76561198055937906,2
2014-12-23,304930,3 of 4 people (75%) found this review helpful,1.0,76561198078524860,1
2015-03-21,346250,No ratings yet,1.0,76561198078524860,2
2013-12-16,211820,No ratings yet,1.0,76561198078524860,1
2015-07-25,440,2 of 2 people (100%) found this review helpful,1.0,76561198094654275,1
2015-11-24,391540,2 of 2 people (100%) found this review helpful,1.0,megatetsujin28,1
2014-07-26,8870,2 of 2 people (100%) found this review helpful,1.0,megatetsujin28,1
2015-01-31,620,1 of 1 people (100%) found this review helpful,1.0,megatetsujin28,0
2014-07-06,70000,No ratings yet,1.0,76561198097150329,2
2015-05-15,221100,6 of 7 people (86%) found this review helpful,0.0,76561198021700114,1
2013-11-17,240,1 of 1 people (100%) found this review helpful,1.0,76561198021700114,1
2014-12-05,225080,No ratings yet,1.0,quoquo1dog,1
2015-09-24,304050,No ratings yet,1.0,76561198119358777,0
2015-03-24,730,1 of 3 people (33%) found this review helpful,1.0,Chickety,1
2015-04-20,344760,0 of 3 people (0%) found this review helpful,1.0,Chickety,0
2011-02-05,440,No ratings yet,1.0,chicogrande,2
2011-02-05,20570,No ratings yet,1.0,chicogrande,2
2011-02-05,49400,No ratings yet,1.0,chicogrande,2
2011-02-05,15620,No ratings yet,1.0,chicogrande,1
2015-03-10,730,1 of 1 people (100%) found this review helpful,1.0,flazep,1
2014-07-02,218620,No ratings yet,1.0,76561198070692004,1
2014-01-09,235460,No ratings yet,1.0,chikeninahole,1
2013-03-24,40800,1 of 1 people (100%) found this review helpful,1.0,JazzaStatic,1
2015-03-23,315880,180 of 203 people (89%) found this review helpful,0.0,LightWeights,1
2015-11-25,240,No ratings yet,1.0,76561198070702618,2
2015-02-18,295110,1 of 2 people (50%) found this review helpful,0.0,48226746,1
2014-08-13,730,1 of 2 people (50%) found this review helpful,1.0,48226746,1
2014-12-27,218620,No ratings yet,1.0,48226746,1
2014-12-27,214950,No ratings yet,1.0,48226746,1
2014-08-30,238430,No ratings yet,1.0,48226746,2
2014-06-22,1250,No ratings yet,1.0,48226746,1
2014-06-22,15390,No ratings yet,1.0,48226746,2
2014-12-30,241930,No ratings yet,1.0,76561198026332069,1
2015-06-20,42910,2 of 3 people (67%) found this review helpful,1.0,76561198084782208,1
2014-03-20,420,1 of 1 people (100%) found this review helpful,1.0,ParaChymp,2
2014-04-26,72850,No ratings yet,1.0,76561198043408346,2
2013-12-29,440,3 of 4 people (75%) found this review helpful,1.0,chineseman8,1
2015-06-14,440,No ratings yet,1.0,XxPORNHUBxX,2
2015-06-19,209000,No ratings yet,1.0,76561198097584957,2
2014-09-30,730,No ratings yet,1.0,chinnaye,2
2014-09-05,218620,0 of 2 people (0%) found this review helpful,1.0,76561198068431839,1
2014-09-26,570,0 of 3 people (0%) found this review helpful,1.0,76561198068431839,1
2014-01-01,440,1 of 2 people (50%) found this review helpful,1.0,76561198094253076,1
2014-04-26,243870,4 of 4 people (100%) found this review helpful,1.0,76561198092457262,1
2015-08-08,304050,No ratings yet,1.0,76561198092457262,2
2015-04-24,227940,No ratings yet,1.0,76561198092457262,1
2014-08-08,730,2 of 2 people (100%) found this review helpful,1.0,76561198060758376,1
2014-07-01,218230,2 of 2 people (100%) found this review helpful,1.0,76561198065987818,1
2013-12-30,4000,1 of 1 people (100%) found this review helpful,1.0,76561198065987818,2
2014-03-15,730,1 of 2 people (50%) found this review helpful,1.0,76561198065987818,1
2014-12-23,318530,No ratings yet,1.0,76561198065987818,1
2014-01-01,230410,No ratings yet,1.0,76561198065987818,1
2015-09-17,269050,No ratings yet,1.0,76561198044346263,2
2015-01-21,294860,No ratings yet,1.0,76561198044346263,1
2014-10-29,206440,No ratings yet,1.0,76561198044346263,1
2014-08-26,238280,No ratings yet,1.0,76561198044346263,2
2014-04-13,265930,No ratings yet,1.0,76561198044346263,2
2013-12-26,221100,1 of 2 people (50%) found this review helpful,1.0,Chocchipfudge,2
2014-11-06,34030,3 of 6 people (50%) found this review helpful,1.0,76561198029675856,2
2014-03-26,237310,No ratings yet,1.0,ponywithahat,1
2014-04-06,203160,No ratings yet,1.0,theMafiaKing,2
2014-01-12,12200,No ratings yet,1.0,theMafiaKing,2
2015-03-10,4000,0 of 1 people (0%) found this review helpful,1.0,chokadokada,1
2014-11-27,221100,0 of 1 people (0%) found this review helpful,1.0,chokadokada,1
2014-11-27,219740,0 of 1 people (0%) found this review helpful,1.0,chokadokada,1
2014-12-05,730,0 of 2 people (0%) found this review helpful,1.0,chokadokada,0
2014-11-07,261030,6 of 8 people (75%) found this review helpful,1.0,Frostbyte69,1
2015-07-18,570,1 of 1 people (100%) found this review helpful,1.0,Frostbyte69,0
2015-03-19,255710,1 of 1 people (100%) found this review helpful,1.0,Frostbyte69,1
2014-11-07,203160,1 of 2 people (50%) found this review helpful,1.0,Frostbyte69,0
2014-01-08,221100,No ratings yet,1.0,76561198063036360,2
2014-02-02,222520,No ratings yet,1.0,yourdadsaslut,1
2013-05-14,440,No ratings yet,1.0,yourdadsaslut,1
2013-12-07,49540,2 of 3 people (67%) found this review helpful,0.0,NickMcGrath,0
2015-06-21,236430,No ratings yet,1.0,3523436346,0
2014-12-10,730,No ratings yet,1.0,3523436346,1
2014-10-15,570,1 of 1 people (100%) found this review helpful,1.0,Chop159357,1
2014-07-16,1250,10 of 13 people (77%) found this review helpful,1.0,76561198071178936,1
2013-01-27,63380,1 of 1 people (100%) found this review helpful,1.0,76561198071178936,2
2014-07-10,265930,2 of 3 people (67%) found this review helpful,0.0,76561198074831889,1
2014-07-10,220160,No ratings yet,0.0,76561198074831889,1
2013-09-23,238320,No ratings yet,1.0,76561198074831889,1
2013-02-20,57300,No ratings yet,1.0,76561198074831889,1
2014-01-11,252490,1 of 2 people (50%) found this review helpful,1.0,xxironlakxx,2
2014-06-19,730,1 of 2 people (50%) found this review helpful,1.0,76561198008901482,1
2014-07-10,4000,1 of 2 people (50%) found this review helpful,1.0,76561198097058965,0
2014-01-15,209000,No ratings yet,1.0,Christpastor,1
2014-06-19,24960,No ratings yet,1.0,76561198035762535,2
2014-07-07,8930,No ratings yet,1.0,madzit,0
2015-12-05,225540,2 of 2 people (100%) found this review helpful,1.0,76561198094460843,1
2014-08-09,227940,No ratings yet,1.0,76561198094460843,2
2014-02-09,8870,No ratings yet,1.0,thanatos204,2
2015-04-25,72850,5 of 6 people (83%) found this review helpful,0.0,Angon,1
2013-12-27,8870,1 of 1 people (100%) found this review helpful,1.0,Angon,2
2015-12-04,236390,2 of 3 people (67%) found this review helpful,1.0,xChromazone,0
2015-04-11,355840,No ratings yet,1.0,xChromazone,2
2013-12-21,33930,No ratings yet,1.0,thiswar1,1
2015-01-11,292120,0 of 1 people (0%) found this review helpful,0.0,FatalPoint,1
2015-12-26,307880,0 of 6 people (0%) found this review helpful,0.0,FatalPoint,1
2015-02-14,210770,No ratings yet,1.0,FatalPoint,2
2015-06-20,307780,0 of 1 people (0%) found this review helpful,0.0,chubbyninja5,1
2013-06-21,43160,0 of 1 people (0%) found this review helpful,1.0,CMSO,1
2014-06-23,8870,No ratings yet,1.0,CMSO,2
2014-07-09,242720,No ratings yet,0.0,netto5,1
2014-08-04,24240,1 of 1 people (100%) found this review helpful,1.0,76561198077248859,1
2014-08-11,730,No ratings yet,1.0,76561198077248859,1
2015-03-28,730,2 of 2 people (100%) found this review helpful,1.0,76561198043109268,1
2014-08-04,304930,No ratings yet,0.0,ehrrhanwjr12,1
2013-11-26,12210,No ratings yet,1.0,ehrrhanwjr12,1
2014-04-04,212680,1 of 1 people (100%) found this review helpful,1.0,funkymeme,1
2014-09-24,21090,No ratings yet,1.0,funkymeme,1
2014-09-24,4000,No ratings yet,1.0,funkymeme,2
2014-09-24,440,No ratings yet,1.0,funkymeme,1
2015-04-10,274900,4 of 7 people (57%) found this review helpful,1.0,76561198072929556,1
2015-07-26,204450,No ratings yet,1.0,76561198072929556,2
2015-04-14,271590,No ratings yet,1.0,76561198072929556,1
2014-12-09,250900,No ratings yet,1.0,76561198072929556,1
2014-11-05,273110,No ratings yet,0.0,76561198072929556,1
2014-08-24,4000,No ratings yet,1.0,76561198072929556,2
2015-01-06,304930,1 of 1 people (100%) found this review helpful,1.0,GTAadam,2
2014-08-04,570,0 of 2 people (0%) found this review helpful,1.0,Gab2468,1
2014-09-30,234190,4 of 5 people (80%) found this review helpful,0.0,76561198072896899,1
2014-06-25,12210,5 of 7 people (71%) found this review helpful,1.0,76561198072896899,1
2014-06-26,105600,3 of 4 people (75%) found this review helpful,1.0,76561198072896899,1
2014-05-05,231060,3 of 4 people (75%) found this review helpful,0.0,76561198072896899,1
2014-06-26,440,2 of 3 people (67%) found this review helpful,1.0,76561198072896899,1
2014-05-05,3900,2 of 5 people (40%) found this review helpful,1.0,76561198072896899,1
2014-12-25,298110,1 of 4 people (25%) found this review helpful,1.0,CSGO4lyf,1
2014-02-16,250600,No ratings yet,1.0,CSGO4lyf,0
2014-07-14,620,0 of 1 people (0%) found this review helpful,1.0,cja2008,2
2014-03-14,220200,No ratings yet,1.0,cja2008,0
2013-12-30,220260,No ratings yet,1.0,cja2008,1
2013-11-25,22200,0 of 2 people (0%) found this review helpful,1.0,pipekissXD,2
2015-01-09,113200,No ratings yet,1.0,pipekissXD,1
2014-02-02,440,No ratings yet,1.0,pipekissXD,2
2014-12-17,219740,2 of 2 people (100%) found this review helpful,1.0,vaccon,2
2014-12-23,250900,No ratings yet,1.0,76561198094055339,2
2014-06-20,570,7 of 8 people (88%) found this review helpful,1.0,jh13mvp,1
2014-06-20,730,3 of 3 people (100%) found this review helpful,1.0,jh13mvp,1
2014-04-11,250600,4 of 5 people (80%) found this review helpful,1.0,jh13mvp,2
2013-12-14,109600,No ratings yet,1.0,76561198075920681,2
2013-12-13,99900,No ratings yet,1.0,76561198075920681,1
2013-06-01,440,No ratings yet,1.0,76561198075920681,1
2014-06-21,48700,No ratings yet,1.0,recognise,1
2014-06-29,108800,0 of 1 people (0%) found this review helpful,1.0,LockyBalboa,1
2014-06-28,218620,1 of 1 people (100%) found this review helpful,1.0,claulau,0
2015-01-01,440,No ratings yet,1.0,spamgms,1
2014-12-11,72850,No ratings yet,1.0,spamgms,2
2013-12-16,73170,3 of 5 people (60%) found this review helpful,1.0,76561198070439611,1
2015-05-30,730,1 of 1 people (100%) found this review helpful,1.0,roitethere,1
2014-01-10,440,1 of 1 people (100%) found this review helpful,1.0,roitethere,0
2014-07-20,570,0 of 1 people (0%) found this review helpful,1.0,roitethere,1
2015-08-07,224260,0 of 2 people (0%) found this review helpful,1.0,roitethere,1
2015-06-07,17570,No ratings yet,1.0,roitethere,1
2015-01-16,440,No ratings yet,1.0,76561198054786904,2
2014-11-22,214830,No ratings yet,1.0,clemboy500,2
2014-08-15,266210,No ratings yet,1.0,clemboy500,1
2014-04-06,104900,No ratings yet,1.0,76561198040469947,1
2011-12-23,240,3 of 14 people (21%) found this review helpful,0.0,weaselthing,2
2015-04-07,331200,10 of 197 people (5%) found this review helpful,1.0,weaselthing,2
2014-11-29,440,No ratings yet,1.0,MistorClinky,1
2015-07-06,346110,No ratings yet,0.0,76561198063119247,1
2015-07-03,213670,No ratings yet,1.0,76561198063119247,1
2014-09-24,252330,No ratings yet,1.0,76561198063119247,1
2014-08-29,266840,No ratings yet,1.0,76561198063119247,1
2014-08-14,233720,No ratings yet,1.0,76561198063119247,0
2014-01-09,55230,0 of 1 people (0%) found this review helpful,1.0,76561198052794990,2
2013-12-19,230410,2 of 2 people (100%) found this review helpful,1.0,76561198088844840,1
2013-06-19,440,2 of 2 people (100%) found this review helpful,1.0,76561198088844840,2
2013-10-19,209870,1 of 1 people (100%) found this review helpful,1.0,76561198088844840,1
2014-01-10,1250,2 of 3 people (67%) found this review helpful,1.0,76561198088844840,1
